user,first_open_date,first_open_hours,first_open_month,first_open_year,dayofweek,age,numscreens,minigame,used_premium_feature,enrolled,liked,enrolled_date,C_check,L_check,S_check,V_check,G_check
325294,2013-02-26,0,2,1,1,29,24,0,0,1,1,2013-02-26,0,0,0,1,1
120017,2013-02-19,0,2,1,1,26,14,0,0,0,0,,0,1,0,0,0
220416,2013-03-06,17,3,1,2,26,21,0,0,1,0,2013-03-27,0,0,0,1,1
66564,2013-05-18,13,5,1,5,47,15,0,0,1,0,2013-05-18,1,0,0,1,1
221159,2013-05-04,6,5,1,5,18,19,0,0,1,0,2013-05-04,1,0,0,1,1
282488,2013-04-19,13,4,1,4,20,22,0,1,1,0,2013-04-19,1,1,0,1,1
266693,2013-07-05,14,7,1,4,25,17,0,0,0,1,,0,1,0,1,1
142170,2012-11-24,15,11,0,5,26,48,0,0,0,0,,1,1,0,1,1
323259,2013-05-29,12,5,1,2,40,34,0,0,0,0,,0,1,0,1,1
397,2013-06-04,22,6,1,1,33,24,0,0,1,0,2013-06-04,1,1,0,1,1
50239,2013-06-30,17,6,1,6,20,5,0,0,0,0,,0,0,0,0,1
367044,2013-04-05,14,4,1,4,28,25,0,0,1,1,2013-04-05,0,1,0,1,1
299989,2013-02-26,2,2,1,1,39,18,0,0,1,1,2013-02-26,0,0,0,1,1
226773,2013-05-24,2,5,1,4,26,62,0,1,1,1,2013-05-24,1,1,0,1,1
164562,2012-12-29,16,12,0,5,38,7,0,0,1,0,2013-01-10,0,0,0,1,1
2496,2013-06-08,12,6,1,5,22,25,0,0,0,0,,0,1,0,1,1
33727,2013-01-06,14,1,1,6,16,30,0,1,0,0,,1,1,1,0,1
191948,2013-02-05,16,2,1,1,37,53,0,0,0,0,,1,1,1,1,1
27964,2013-01-21,1,1,1,0,45,1,0,0,0,0,,0,0,0,0,0
366514,2013-06-09,9,6,1,6,33,9,0,0,0,0,,1,0,0,0,1
181534,2013-03-05,17,3,1,1,20,20,0,0,1,0,2013-03-06,0,1,0,1,1
47049,2012-12-23,15,12,0,6,48,26,0,0,1,1,2012-12-23,1,1,0,1,1
58842,2013-02-14,15,2,1,3,40,22,0,0,1,0,2013-02-14,0,0,0,1,0
34373,2012-12-18,5,12,0,1,44,15,0,0,0,0,,1,0,0,0,1
290978,2013-07-05,11,7,1,4,22,49,0,0,1,0,2013-07-05,1,1,0,1,1
238937,2013-07-07,23,7,1,6,44,3,0,0,0,0,,0,0,1,0,1
37713,2012-12-08,20,12,0,5,22,12,0,0,0,0,,0,1,0,1,1
239202,2013-01-03,4,1,1,3,21,14,0,0,0,0,,0,0,0,1,1
38764,2013-05-01,5,5,1,2,23,33,0,0,1,0,2013-06-10,0,1,0,1,1
113460,2013-07-07,1,7,1,6,30,19,0,0,0,0,,0,1,0,1,1
282292,2013-01-03,4,1,1,3,21,1,0,0,0,0,,0,0,0,0,0
229042,2013-02-20,23,2,1,2,20,18,0,0,1,0,2013-02-22,0,1,0,1,1
189170,2013-04-14,14,4,1,6,23,16,0,0,1,0,2013-04-14,0,0,0,1,1
134188,2013-04-13,22,4,1,5,38,39,0,0,1,0,2013-04-13,1,1,0,1,1
91530,2013-06-12,20,6,1,2,18,21,0,0,1,0,2013-06-12,1,1,0,1,1
95458,2013-04-19,16,4,1,4,26,6,0,0,1,0,2013-04-19,0,0,0,0,1
114513,2013-01-12,4,1,1,5,30,55,0,0,1,0,2013-04-21,1,1,0,1,1
192146,2012-12-24,8,12,0,0,46,11,0,0,0,1,,0,0,0,0,0
105568,2013-03-04,11,3,1,0,27,21,0,0,1,0,2013-03-04,0,1,0,1,1
62431,2013-04-25,12,4,1,3,38,14,0,0,1,0,2013-04-25,1,1,0,0,1
146652,2013-03-24,22,3,1,6,35,17,0,0,1,0,2013-03-24,1,0,0,1,1
116451,2013-01-27,12,1,1,6,41,16,0,0,1,0,2013-01-27,0,0,0,0,1
184033,2013-06-20,4,6,1,3,19,5,0,0,1,1,2013-06-20,0,1,0,0,0
102015,2012-12-05,21,12,0,2,20,17,0,0,0,1,,1,1,0,0,1
228347,2013-05-10,16,5,1,4,21,11,0,0,1,1,2013-06-05,1,1,0,0,1
274037,2013-04-05,8,4,1,4,44,15,0,0,1,0,2013-04-10,1,1,1,1,0
46177,2013-06-07,17,6,1,4,20,53,0,0,1,0,2013-06-07,1,1,0,1,1
329272,2013-05-07,13,5,1,1,18,49,0,0,1,0,2013-05-07,1,1,0,1,1
373348,2013-05-29,4,5,1,2,38,22,0,0,1,0,2013-05-29,0,1,0,1,1
338272,2013-04-12,4,4,1,4,23,39,0,0,1,0,2013-04-12,1,0,0,1,1
292459,2013-05-28,11,5,1,1,46,1,0,0,0,1,,0,0,0,0,0
283180,2013-04-26,13,4,1,4,38,12,0,0,1,0,2013-04-26,0,0,0,1,1
94226,2012-12-10,16,12,0,0,38,5,0,1,0,0,,1,0,0,0,1
197051,2013-06-30,9,6,1,6,26,93,0,0,1,0,2013-06-30,0,1,1,1,1
163080,2013-03-28,11,3,1,3,29,15,0,0,0,1,,1,1,0,1,1
185148,2013-02-14,13,2,1,3,21,22,0,0,0,0,,1,1,0,1,1
58734,2013-06-30,22,6,1,6,23,40,0,0,1,0,2013-06-30,0,1,0,1,1
218879,2013-02-24,22,2,1,6,21,56,1,0,1,0,2013-02-25,1,1,1,1,1
268803,2013-01-26,10,1,1,5,43,27,1,0,1,0,2013-04-18,1,1,0,1,1
62425,2013-03-10,23,3,1,6,27,10,0,0,1,0,2013-03-10,0,1,0,1,1
223225,2012-12-13,12,12,0,3,31,20,0,0,1,1,2012-12-13,1,1,0,1,1
74279,2013-02-12,11,2,1,1,41,15,0,0,1,0,2013-02-14,0,1,0,1,1
326171,2013-06-07,20,6,1,4,24,48,0,0,1,0,2013-06-07,1,1,0,1,1
212933,2013-06-29,20,6,1,5,17,94,0,0,0,0,,1,1,0,1,1
311285,2013-02-13,20,2,1,2,24,45,0,0,1,0,2013-02-13,1,1,1,1,1
54332,2013-03-18,6,3,1,0,51,9,0,0,1,0,2013-03-22,0,0,1,1,0
134953,2013-03-19,2,3,1,1,25,26,0,0,1,0,2013-03-19,1,1,0,1,1
47697,2013-01-10,17,1,1,3,32,12,0,0,1,0,2013-01-10,1,0,0,1,0
154547,2013-04-29,17,4,1,0,37,1,1,0,1,0,2013-05-01,0,0,0,0,0
149604,2013-02-01,4,2,1,4,31,3,0,0,1,0,2013-02-06,0,0,0,0,1
99931,2013-02-16,16,2,1,5,21,7,0,0,0,1,,1,1,0,0,1
359095,2013-04-26,9,4,1,4,19,18,0,0,0,0,,1,1,0,0,1
329378,2013-01-01,2,1,1,1,36,5,0,0,1,0,2013-01-16,0,0,0,1,1
106053,2013-05-31,19,5,1,4,33,18,1,0,1,0,2013-05-31,0,1,0,1,1
103090,2013-03-23,1,3,1,5,39,12,0,0,0,0,,0,0,0,0,0
274411,2013-06-01,20,6,1,5,24,21,0,0,0,0,,1,1,0,1,1
128569,2013-02-20,22,2,1,2,29,42,0,0,1,1,2013-02-20,1,1,0,1,1
70196,2013-05-18,21,5,1,5,44,15,0,0,0,1,,1,1,0,1,1
19204,2013-06-29,13,6,1,5,26,9,0,0,1,1,2013-07-05,0,1,0,1,1
258523,2012-12-12,20,12,0,2,35,54,0,1,1,0,2012-12-12,0,1,1,1,1
282035,2013-06-03,14,6,1,0,20,19,0,0,1,0,2013-06-03,0,0,0,1,1
354655,2013-05-26,20,5,1,6,46,13,0,1,0,1,,0,1,0,0,1
70947,2013-04-23,22,4,1,1,55,12,1,0,0,0,,1,1,0,0,1
75491,2013-06-02,8,6,1,6,30,37,0,0,0,1,,1,1,0,1,1
153160,2013-05-21,21,5,1,1,32,26,0,0,1,0,2013-05-21,1,1,0,1,1
52419,2013-05-14,22,5,1,1,36,3,0,0,1,0,2013-05-23,0,0,0,0,0
304685,2013-05-31,20,5,1,4,31,20,0,0,1,0,2013-05-31,1,1,0,1,1
303312,2012-12-23,7,12,0,6,38,8,0,0,0,0,,0,0,0,1,1
7624,2013-06-24,20,6,1,0,48,33,0,0,0,0,,1,1,0,1,1
63981,2012-12-22,17,12,0,5,29,31,0,0,0,0,,1,1,0,1,1
317918,2012-11-29,15,11,0,3,27,79,0,0,1,0,2012-11-29,1,1,1,1,1
351995,2013-05-04,2,5,1,5,45,21,0,0,1,0,2013-05-27,0,1,0,1,1
244334,2012-12-07,17,12,0,4,30,8,0,1,0,1,,0,1,0,0,1
366889,2013-03-03,0,3,1,6,28,7,0,0,0,0,,0,1,0,1,1
200893,2013-01-12,2,1,1,5,35,13,0,0,1,0,2013-01-25,0,0,0,1,1
276169,2013-02-13,14,2,1,2,28,8,0,0,0,0,,0,0,0,1,0
82724,2013-04-22,20,4,1,0,43,10,0,0,0,0,,0,1,0,0,1
86585,2013-07-02,14,7,1,1,28,21,0,0,1,0,2013-07-02,0,1,0,1,1
310135,2013-03-09,18,3,1,5,25,20,0,1,1,0,2013-03-09,1,0,0,1,1
58457,2013-05-28,14,5,1,1,34,10,0,0,0,0,,1,1,0,0,1
179272,2013-01-31,20,1,1,3,51,17,0,0,0,0,,1,1,0,0,1
351159,2013-05-02,1,5,1,3,27,28,1,0,1,0,2013-05-02,1,0,1,1,1
75371,2013-06-10,0,6,1,0,24,30,0,0,1,0,2013-06-10,1,1,0,1,1
228801,2013-01-29,4,1,1,1,24,15,1,0,1,0,2013-01-29,0,0,1,1,1
61953,2013-04-28,10,4,1,6,35,18,0,0,1,0,2013-04-28,0,1,0,1,0
128863,2013-05-05,13,5,1,6,23,11,0,0,1,1,2013-05-05,0,0,0,1,0
258911,2013-06-07,1,6,1,4,33,25,0,0,1,1,2013-06-07,0,0,0,1,1
38205,2013-05-12,16,5,1,6,24,38,1,1,1,1,2013-05-28,0,1,0,1,1
238174,2013-06-14,21,6,1,4,27,29,0,1,1,0,2013-07-05,0,0,0,1,1
308223,2013-04-22,3,4,1,0,24,7,1,0,1,0,2013-04-23,0,0,0,1,1
318745,2013-04-14,23,4,1,6,20,19,0,1,1,1,2013-04-14,1,1,0,1,1
364647,2013-05-02,7,5,1,3,43,19,1,0,0,0,,1,1,1,1,1
13023,2012-12-03,20,12,0,0,25,14,0,0,1,0,2013-03-07,1,1,0,0,1
87090,2013-01-29,5,1,1,1,34,17,0,0,0,0,,0,0,0,1,1
197515,2012-12-04,12,12,0,1,24,24,0,0,0,0,,1,1,0,1,1
247750,2013-03-10,15,3,1,6,20,75,0,0,1,0,2013-03-10,0,1,0,1,1
265390,2012-12-25,19,12,0,1,30,16,0,0,0,0,,0,1,0,1,1
331845,2012-12-04,21,12,0,1,42,22,0,0,0,0,,0,0,0,1,1
106618,2013-06-16,14,6,1,6,52,2,0,0,1,1,2013-06-18,0,0,0,0,0
330423,2013-07-07,18,7,1,6,38,14,0,0,1,1,2013-07-07,1,1,0,1,1
108459,2013-02-09,16,2,1,5,19,45,0,0,1,0,2013-02-11,1,1,0,0,1
175044,2013-01-08,23,1,1,1,24,38,0,0,1,0,2013-01-08,1,1,0,1,1
288231,2013-02-19,14,2,1,1,32,31,0,0,1,0,2013-02-19,0,1,0,1,1
261525,2013-03-17,2,3,1,6,31,19,0,0,1,0,2013-03-17,0,1,0,1,1
52204,2013-06-27,22,6,1,3,27,40,1,1,1,1,2013-06-27,1,1,0,1,1
359743,2013-01-14,12,1,1,0,24,19,0,0,0,0,,0,1,1,1,1
107604,2012-11-30,0,11,0,4,48,28,0,0,1,0,2012-11-30,1,1,0,1,1
298822,2013-02-18,19,2,1,0,28,36,0,0,1,0,2013-02-18,1,1,0,1,1
181392,2013-03-18,22,3,1,0,48,6,0,1,0,1,,0,0,0,0,1
330661,2013-05-22,20,5,1,2,21,4,1,0,1,0,2013-05-23,0,0,0,0,1
283256,2013-01-11,19,1,1,4,41,17,0,0,0,0,,1,1,0,0,1
54333,2013-04-29,18,4,1,0,32,2,0,1,0,0,,0,0,0,0,0
73958,2013-06-21,20,6,1,4,24,14,0,0,1,0,2013-06-22,1,1,0,0,1
97387,2013-06-22,1,6,1,5,35,45,0,0,0,1,,1,1,0,1,1
318639,2013-03-26,15,3,1,1,45,8,0,0,1,0,2013-04-02,0,0,0,0,1
210685,2013-04-23,0,4,1,1,26,19,0,0,1,0,2013-04-23,0,1,0,1,0
339987,2013-03-27,19,3,1,2,39,5,0,0,0,0,,0,1,0,0,0
239585,2013-05-29,4,5,1,2,35,10,0,0,1,0,2013-05-29,0,1,0,0,1
318716,2013-05-26,18,5,1,6,32,23,0,0,1,0,2013-05-26,1,1,0,1,1
7521,2013-06-18,20,6,1,1,31,44,0,0,1,1,2013-06-18,1,1,0,1,1
234549,2013-02-20,8,2,1,2,25,25,0,0,1,0,2013-03-03,0,1,0,1,1
140515,2013-05-09,11,5,1,3,27,13,0,0,1,0,2013-05-09,1,1,0,1,1
33468,2013-02-02,4,2,1,5,30,15,0,1,1,0,2013-02-02,1,1,1,1,1
341334,2013-05-23,18,5,1,3,21,16,0,0,1,0,2013-05-24,1,1,0,0,1
17424,2013-06-19,16,6,1,2,25,37,0,0,1,0,2013-06-19,1,1,0,1,1
327160,2013-05-17,0,5,1,4,24,16,0,1,1,0,2013-05-17,1,1,0,1,1
209871,2013-05-25,1,5,1,5,29,48,1,1,1,0,2013-05-25,1,1,0,1,1
270600,2013-05-19,11,5,1,6,34,4,1,1,1,0,2013-05-24,0,0,0,0,1
313100,2013-04-07,12,4,1,6,39,20,0,0,1,0,2013-04-07,0,1,0,1,1
311059,2013-02-15,3,2,1,4,45,34,0,0,1,0,2013-02-15,1,1,0,1,1
269915,2013-06-17,18,6,1,0,40,24,0,0,1,0,2013-06-17,0,1,0,1,1
289302,2012-12-01,15,12,0,5,27,22,0,0,0,0,,0,1,0,1,0
320811,2013-04-09,17,4,1,1,19,6,0,0,1,0,2013-04-12,0,0,0,0,1
323046,2013-06-07,23,6,1,4,34,8,0,0,0,1,,0,1,0,0,0
292120,2012-12-16,11,12,0,6,45,42,0,1,0,0,,0,0,1,1,1
218832,2013-04-08,12,4,1,0,35,21,0,0,1,0,2013-04-08,1,1,0,1,1
249797,2013-02-16,17,2,1,5,55,14,0,0,0,0,,1,1,0,0,0
101736,2013-06-20,21,6,1,3,19,7,0,0,0,0,,0,0,0,1,1
169082,2013-02-11,2,2,1,0,34,30,0,0,1,1,2013-02-11,1,1,0,1,1
181434,2013-02-19,11,2,1,1,27,19,1,0,1,0,2013-02-24,1,1,0,1,1
273614,2013-07-09,4,7,1,1,41,29,0,0,0,0,,0,1,0,1,1
43003,2013-02-02,11,2,1,5,34,5,0,0,0,0,,1,1,0,0,1
54494,2013-05-07,3,5,1,1,23,46,0,0,1,0,2013-05-07,1,1,0,1,1
134716,2013-06-03,0,6,1,0,34,22,1,1,1,0,2013-06-03,1,1,0,1,1
59308,2013-03-12,1,3,1,1,26,26,0,0,1,0,2013-03-12,1,0,0,1,1
104075,2013-02-05,7,2,1,1,30,19,0,0,1,0,2013-02-05,0,1,0,1,1
349386,2013-04-23,16,4,1,1,32,28,0,1,1,0,2013-04-23,0,1,0,1,1
125665,2013-05-26,21,5,1,6,18,3,0,0,0,0,,0,0,0,0,0
117023,2013-01-29,16,1,1,1,40,18,0,1,1,1,2013-01-29,0,1,0,1,1
196431,2013-02-24,10,2,1,6,28,10,0,0,1,1,2013-02-24,1,0,0,0,1
51587,2013-03-13,0,3,1,2,18,25,0,1,0,0,,0,1,1,1,1
86362,2013-04-23,4,4,1,1,30,11,0,0,0,0,,0,1,0,1,1
171461,2013-05-25,0,5,1,5,18,22,0,0,1,1,2013-05-25,0,1,0,1,1
297400,2013-06-21,5,6,1,4,24,22,0,1,0,1,,0,1,0,0,1
266939,2013-07-02,11,7,1,1,26,1,0,0,0,0,,0,0,0,0,1
279692,2013-02-01,22,2,1,4,29,41,1,0,1,0,2013-02-01,1,1,1,1,1
342860,2013-01-21,23,1,1,0,30,14,0,1,1,1,2013-01-22,0,0,0,1,1
340848,2013-03-31,0,3,1,6,29,38,1,0,1,1,2013-03-31,1,1,0,1,1
155679,2013-04-26,16,4,1,4,20,26,0,0,1,0,2013-04-26,1,1,0,1,1
19433,2013-01-28,23,1,1,0,23,60,0,0,0,0,,1,1,1,1,1
307499,2013-05-12,2,5,1,6,25,12,0,0,0,0,,1,1,0,0,1
58250,2012-12-04,1,12,0,1,38,13,0,0,1,0,2013-05-27,0,0,0,1,0
266250,2013-05-29,22,5,1,2,46,20,1,0,1,1,2013-05-29,1,1,0,1,1
222598,2013-03-16,22,3,1,5,33,12,0,0,1,0,2013-03-16,0,0,0,1,1
301970,2013-05-28,1,5,1,1,26,28,1,0,1,0,2013-05-28,1,1,0,1,1
92057,2013-05-17,1,5,1,4,23,20,0,0,1,0,2013-05-17,0,1,0,1,1
6947,2013-01-14,18,1,1,0,43,2,0,0,0,0,,0,1,0,0,0
107508,2013-02-18,15,2,1,0,28,30,0,1,1,0,2013-02-20,1,1,0,1,1
74999,2013-06-07,21,6,1,4,18,8,0,0,0,0,,0,0,0,1,1
157303,2013-02-26,2,2,1,1,29,24,0,0,1,0,2013-02-26,1,0,0,1,1
14443,2013-02-13,1,2,1,2,30,24,0,1,1,0,2013-02-15,1,1,0,0,1
101453,2013-05-23,3,5,1,3,19,22,0,0,1,0,2013-05-23,1,0,0,1,1
313443,2013-02-24,20,2,1,6,37,11,0,0,1,0,2013-03-10,1,1,0,1,1
170055,2013-03-08,8,3,1,4,27,55,0,0,1,0,2013-03-08,1,1,0,1,1
119175,2013-04-02,10,4,1,1,23,20,0,0,1,0,2013-04-02,0,0,0,1,1
372291,2013-04-03,7,4,1,2,25,9,0,0,1,0,2013-04-03,0,1,0,1,1
351381,2013-02-21,9,2,1,3,29,4,0,0,0,0,,0,0,0,0,0
196478,2012-12-28,4,12,0,4,51,19,0,0,1,0,2013-02-13,0,1,0,1,1
90436,2013-02-15,12,2,1,4,26,40,0,0,1,0,2013-02-15,1,1,0,1,1
85145,2013-07-07,3,7,1,6,27,15,0,0,0,0,,0,1,0,1,1
257631,2013-03-25,14,3,1,0,22,15,0,0,1,0,2013-03-25,0,1,0,1,1
108457,2013-06-05,13,6,1,2,30,19,0,1,1,0,2013-06-05,1,1,0,1,1
290034,2013-05-15,16,5,1,2,23,12,0,0,1,0,2013-05-16,1,1,0,0,1
84697,2012-12-28,18,12,0,4,31,7,0,0,0,0,,1,0,0,0,1
93129,2012-12-10,21,12,0,0,22,5,0,0,1,0,2012-12-10,0,0,0,1,0
363826,2012-12-05,4,12,0,2,47,60,0,0,0,0,,1,1,1,1,1
220288,2012-12-01,0,12,0,5,29,6,0,0,0,0,,0,0,0,1,1
357189,2013-03-17,15,3,1,6,25,30,0,0,0,0,,0,1,0,0,1
86064,2013-05-08,9,5,1,2,38,26,0,0,1,0,2013-05-08,1,1,0,1,1
287722,2013-05-10,12,5,1,4,28,7,0,0,1,0,2013-05-11,0,1,0,0,0
220240,2013-01-14,23,1,1,0,34,9,0,0,0,0,,0,1,0,0,0
193228,2012-12-11,20,12,0,1,40,14,0,0,0,0,,0,0,0,1,1
244380,2013-06-29,21,6,1,5,25,20,0,0,0,0,,1,1,0,1,0
298627,2013-06-28,18,6,1,4,22,14,0,0,1,0,2013-07-03,1,1,0,0,1
46940,2013-04-27,4,4,1,5,23,40,0,0,1,1,2013-04-27,1,1,0,1,1
35760,2012-12-24,9,12,0,0,21,24,0,0,1,0,2012-12-24,1,1,0,1,1
197891,2013-01-16,15,1,1,2,37,8,0,0,1,0,2013-01-16,0,0,0,1,1
252409,2013-03-23,17,3,1,5,37,18,1,0,1,1,2013-03-23,1,0,0,1,1
312915,2013-06-09,14,6,1,6,31,40,1,1,1,0,2013-06-09,0,1,0,1,1
224356,2013-06-25,4,6,1,1,23,17,0,0,1,0,2013-06-25,1,0,0,1,1
9028,2013-01-03,0,1,1,3,42,21,0,0,1,0,2013-01-03,1,1,0,1,1
252792,2013-01-16,4,1,1,2,31,53,0,0,1,0,2013-01-18,1,1,0,1,1
318690,2013-01-26,23,1,1,5,48,7,0,0,0,0,,0,0,0,0,1
257878,2013-02-09,6,2,1,5,19,23,0,0,0,0,,0,1,0,1,1
265404,2013-07-07,12,7,1,6,28,11,0,0,1,1,2013-07-07,1,0,0,1,1
92462,2012-11-25,0,11,0,6,49,1,0,0,0,1,,0,0,0,0,0
367958,2013-01-29,14,1,1,1,43,22,0,0,0,0,,1,1,0,0,1
366784,2013-05-08,17,5,1,2,32,21,0,0,0,0,,1,0,0,1,1
284156,2013-06-11,2,6,1,1,18,40,0,0,1,0,2013-06-11,1,1,0,1,1
59098,2013-06-15,7,6,1,5,32,6,0,0,1,1,2013-06-15,1,0,0,1,0
45189,2012-12-22,23,12,0,5,23,9,0,0,1,1,2012-12-22,0,0,0,1,1
28390,2013-04-30,13,4,1,1,40,22,1,0,0,0,,1,1,0,0,1
285344,2013-01-03,21,1,1,3,40,25,0,0,0,0,,0,1,0,1,1
134038,2013-03-23,2,3,1,5,27,12,0,0,0,0,,0,0,0,1,1
304252,2013-05-20,1,5,1,0,33,26,0,0,1,1,2013-05-20,0,0,0,1,1
304317,2013-05-05,19,5,1,6,53,25,0,0,0,0,,0,1,0,1,0
67208,2012-12-23,22,12,0,6,44,8,1,0,1,0,2012-12-25,1,1,0,0,1
126790,2013-05-19,13,5,1,6,18,19,0,1,1,0,2013-05-19,1,0,0,1,1
293998,2013-05-26,13,5,1,6,22,14,0,1,0,0,,0,1,0,1,1
185315,2013-01-15,2,1,1,1,34,18,0,0,0,0,,0,1,1,1,0
355280,2012-12-15,18,12,0,5,21,1,0,0,0,0,,0,1,0,0,0
271696,2013-06-24,20,6,1,0,34,18,1,0,1,0,2013-06-29,1,1,0,1,0
299079,2013-05-09,2,5,1,3,26,43,0,1,1,0,2013-05-09,1,1,0,1,1
307060,2013-01-30,13,1,1,2,20,8,0,0,1,0,2013-01-30,0,0,0,1,1
237755,2013-04-12,2,4,1,4,23,15,0,0,1,0,2013-04-12,0,0,0,1,1
249106,2013-04-22,16,4,1,0,25,16,0,0,1,0,2013-04-22,0,1,0,1,1
104150,2013-04-28,12,4,1,6,37,12,0,0,0,0,,1,1,0,0,0
24192,2012-12-12,13,12,0,2,31,14,0,0,1,0,2012-12-12,0,1,0,0,0
216591,2013-03-06,23,3,1,2,26,15,0,0,1,0,2013-03-08,0,1,0,1,1
106304,2013-04-09,19,4,1,1,29,10,0,0,0,0,,1,1,0,1,1
37956,2013-07-01,1,7,1,0,25,19,0,0,1,0,2013-07-01,1,1,0,1,1
204814,2013-02-04,9,2,1,0,36,12,0,0,0,0,,1,1,0,0,0
256835,2013-05-19,1,5,1,6,49,28,0,0,1,0,2013-05-19,1,1,0,1,1
296818,2013-06-01,23,6,1,5,33,28,0,0,0,0,,1,1,0,0,1
364810,2013-05-04,4,5,1,5,28,39,0,0,0,1,,1,1,0,1,1
177864,2012-12-20,2,12,0,3,28,36,0,0,0,0,,0,1,1,1,1
43519,2013-05-24,21,5,1,4,24,56,0,0,0,0,,1,1,0,1,1
186666,2013-05-25,17,5,1,5,33,6,1,0,1,0,2013-05-25,0,0,0,0,1
28469,2013-06-04,23,6,1,1,30,1,0,0,0,0,,0,0,0,0,0
280969,2013-04-29,0,4,1,0,34,18,1,0,0,0,,0,0,0,1,1
297227,2013-05-31,20,5,1,4,24,20,0,0,1,0,2013-05-31,1,1,0,1,1
55046,2013-06-23,11,6,1,6,26,18,1,1,0,0,,0,1,0,1,1
58389,2013-01-29,17,1,1,1,25,27,0,0,0,0,,1,1,1,0,1
298932,2013-06-13,8,6,1,3,28,59,0,0,1,0,2013-06-13,1,1,1,1,1
217457,2013-07-02,10,7,1,1,17,22,0,0,1,1,2013-07-02,0,1,0,1,1
201412,2012-12-31,18,12,0,0,21,1,0,0,0,0,,0,0,0,0,0
45176,2013-01-22,23,1,1,1,29,9,0,1,0,0,,1,1,0,0,1
152250,2013-01-14,16,1,1,0,33,10,0,0,0,0,,1,1,0,0,1
141180,2013-06-05,17,6,1,2,22,23,0,1,1,1,2013-06-05,1,1,0,1,1
40992,2013-01-16,6,1,1,2,26,32,0,0,1,0,2013-01-16,1,1,0,1,1
196754,2013-05-30,12,5,1,3,38,40,0,0,0,1,,0,1,0,1,1
257061,2013-05-13,20,5,1,0,19,38,0,1,1,0,2013-05-13,1,1,0,1,1
344052,2013-03-28,4,3,1,3,29,6,0,0,1,0,2013-03-29,0,0,0,0,0
331379,2013-02-05,14,2,1,1,33,66,0,0,1,0,2013-02-05,1,1,1,1,1
121666,2013-06-25,16,6,1,1,48,19,0,0,1,0,2013-06-25,0,0,0,1,1
255157,2013-05-24,20,5,1,4,45,4,1,0,1,0,2013-06-22,0,1,0,0,1
37648,2013-06-29,9,6,1,5,50,16,0,1,0,0,,1,1,0,0,1
165805,2013-06-17,21,6,1,0,39,33,0,0,1,0,2013-06-17,0,0,0,1,1
70105,2012-12-31,20,12,0,0,34,23,0,0,0,0,,0,1,0,1,1
313569,2013-04-12,13,4,1,4,21,19,0,0,0,0,,1,1,0,1,1
86498,2012-12-05,14,12,0,2,46,27,0,0,0,1,,0,1,0,1,0
140096,2013-06-19,19,6,1,2,24,12,0,0,1,1,2013-06-19,0,1,0,1,1
30708,2012-12-01,15,12,0,5,56,15,0,0,0,0,,0,1,0,1,1
240862,2012-12-31,3,12,0,0,32,5,0,0,0,0,,0,1,0,0,0
320700,2012-12-02,20,12,0,6,19,22,0,0,0,0,,0,1,0,1,1
68156,2012-12-04,9,12,0,1,21,24,0,0,0,0,,0,0,1,0,1
116050,2013-06-26,21,6,1,2,26,16,1,0,1,0,2013-06-26,0,1,0,1,1
27122,2013-01-08,10,1,1,1,36,8,0,0,0,0,,0,1,0,1,1
46947,2013-03-29,20,3,1,4,29,16,0,0,0,0,,0,1,0,1,1
136913,2012-11-25,15,11,0,6,30,22,0,0,1,1,2012-11-25,1,1,0,1,1
160843,2013-06-01,15,6,1,5,28,41,0,0,1,0,2013-06-01,1,1,0,1,1
353196,2012-12-31,0,12,0,0,40,10,0,0,1,0,2012-12-31,1,0,0,1,1
322936,2012-11-25,2,11,0,6,31,26,0,0,1,0,2012-11-25,1,1,0,1,1
278055,2013-04-14,14,4,1,6,22,19,1,0,1,0,2013-04-14,1,1,0,1,1
12517,2013-06-10,0,6,1,0,23,20,0,0,1,0,2013-06-10,0,0,0,1,1
236178,2013-06-08,4,6,1,5,18,7,0,0,0,0,,1,1,0,0,0
226551,2013-01-16,3,1,1,2,27,34,0,0,1,0,2013-01-16,0,1,1,1,1
245655,2013-05-12,2,5,1,6,29,38,0,1,1,0,2013-05-12,1,1,0,1,1
279940,2012-12-13,1,12,0,3,19,38,0,0,0,0,,0,0,0,1,1
80188,2013-01-10,16,1,1,3,40,29,1,0,1,1,2013-01-10,1,1,0,1,1
252992,2013-02-27,13,2,1,2,18,2,0,0,0,0,,0,1,0,0,0
238026,2013-06-06,10,6,1,3,47,16,0,1,0,0,,0,1,0,0,0
261693,2013-05-31,12,5,1,4,27,9,0,0,1,1,2013-06-01,0,0,0,0,1
170609,2013-02-17,3,2,1,6,35,4,0,0,1,0,2013-02-17,0,0,0,0,0
273565,2013-01-22,14,1,1,1,26,1,0,0,1,0,2013-04-03,0,1,0,0,0
8463,2013-07-05,11,7,1,4,21,46,0,1,1,0,2013-07-05,0,1,0,1,1
200453,2013-06-06,11,6,1,3,18,7,0,0,0,0,,0,0,0,0,0
265894,2013-01-30,2,1,1,2,35,32,0,0,1,0,2013-01-30,0,1,0,1,1
96667,2013-03-19,22,3,1,1,45,43,0,0,1,1,2013-03-19,1,1,0,1,1
38917,2013-04-18,18,4,1,3,23,24,0,0,1,0,2013-04-18,0,1,0,1,1
103451,2013-01-31,21,1,1,3,46,4,0,0,1,0,2013-01-31,0,0,0,0,1
